Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Spend,ROI,Location,Language,Clicks,Impressions,Customer_Segment,Date,Company
283882,Men 35-44,Brand Awareness,15 Days,Facebook,"0,07",500,"4,15",New York,French,1243,5201,Food,2022-03-13 00:00:00,Epicurean Edge
767622,Men 18-24,Increase Sales,30 Days,Twitter,"0,09","4951,56","0,5",New York,French,12639,38956,Food,2022-04-28 00:00:00,Feast Flavors
684533,Men 35-44,Market Expansion,30 Days,Instagram,"0,07","4143,82","0,86",New York,French,10434,32426,Food,2022-11-18 00:00:00,Dine Divine
345071,Women 25-34,Market Expansion,30 Days,Instagram,"0,02","7547,98","0,92",Austin,Spanish,19675,59797,Food,2022-10-19 00:00:00,Gastronomy Guild
968787,Men 18-24,Increase Sales,30 Days,Instagram,"0,06","6082,28","5,31",Miami,French,15725,48097,Food,2022-06-11 00:00:00,Feast Flavors
744236,Women 25-34,Increase Sales,30 Days,Pinterest,"0,06","5089,64","0,895523791",Austin,Spanish,7646,25878,Food,2022-10-13 00:00:00,Palate Paradise
710168,Men 35-44,Brand Awareness,60 Days,Facebook,"0,01","13238,16","7,68",Los Angeles,Spanish,34960,105073,Fashion,2022-05-03 00:00:00,Silk & Style
412757,Men 35-44,Brand Awareness,45 Days,Twitter,"0,12","9885,79","3,41",Austin,Spanish,26047,78671,Fashion,2022-03-14 00:00:00,Style Sphere
324667,Men 25-34,Brand Awareness,30 Days,Pinterest,"0,08",7352,"0,02681209",New York,English,11242,37587,Food,2022-02-27 00:00:00,Bistro Bliss
757996,Women 35-44,Increase Sales,60 Days,Pinterest,"0,1","14159,52","0,557691463",Los Angeles,English,21729,71736,Food,2022-09-18 00:00:00,Epicurean Edge
173876,Men 35-44,Product Launch,60 Days,Twitter,"0,09",15000,"7,89",Los Angeles,Spanish,38658,116026,Fashion,2022-12-26 00:00:00,Style Sphere
583083,Women 25-34,Increase Sales,30 Days,Facebook,"0,1","6538,49","2,54",Miami,English,16947,51718,Food,2022-08-26 00:00:00,Palate Paradise
166847,Men 35-44,Market Expansion,45 Days,Facebook,"0,11","9749,7","4,92",Las Vegas,English,25674,77566,Food,2022-09-29 00:00:00,Culinary Quest
488445,Women 25-34,Brand Awareness,15 Days,Facebook,"0,1","1019,76","5,91",Austin,English,2899,10107,Food,2022-03-14 00:00:00,Savor Street
243425,Men 18-24,Market Expansion,30 Days,Instagram,"0,1","4676,16","4,6",New York,English,11892,36745,Fashion,2022-06-22 00:00:00,Fiber Fashion
452065,Men 18-24,Increase Sales,15 Days,Facebook,"0,03",500,"4,53",Austin,Spanish,979,4418,Fashion,2022-01-08 00:00:00,Runway Rebels
371380,Women 18-24,Product Launch,60 Days,Facebook,"0,01","11773,13","7,55",Las Vegas,Spanish,31180,93877,Fashion,2022-06-05 00:00:00,Attire Artistry
329130,Men 18-24,Increase Sales,15 Days,Instagram,"0,04",500,"5,56",Austin,Spanish,1787,6814,Fashion,2022-04-16 00:00:00,Style Sphere
608697,Women 25-34,Product Launch,15 Days,Facebook,"0,11",500,"2,54",Austin,Spanish,2002,7449,Fashion,2022-01-19 00:00:00,Trend Tailors
869934,Men 18-24,Increase Sales,45 Days,Twitter,"0,09","9862,91","4,99",Austin,English,25990,78503,Fashion,2022-11-29 00:00:00,Trend Tailors
353797,Women 35-44,Increase Sales,15 Days,Pinterest,"0,11","3665,41","1,388866239",Los Angeles,Spanish,5362,18443,Food,2022-09-24 00:00:00,Gastronomy Guild
901151,Women 35-44,Brand Awareness,30 Days,Pinterest,"0,02","6189,32","0,630977841",Los Angeles,Spanish,9400,31591,Food,2022-03-26 00:00:00,Nosh Nirvana
803922,Men 25-34,Brand Awareness,30 Days,Pinterest,"0,07","6226,19","1,054608856",Las Vegas,English,9458,31781,Fashion,2022-04-13 00:00:00,Trend Tailors
626714,Men 25-34,Product Launch,30 Days,Pinterest,"0,04","6915,5","1,292342716",Las Vegas,English,10554,35347,Food,2022-09-18 00:00:00,Nosh Nirvana
721003,Men 18-24,Brand Awareness,60 Days,Instagram,"0,03",15000,"1,94",Los Angeles,Spanish,38685,116105,Food,2022-12-30 00:00:00,Feast Flavors
560974,Men 18-24,Market Expansion,30 Days,Twitter,"0,1","4946,74","4,11",Las Vegas,French,12626,38917,Food,2022-08-06 00:00:00,Bistro Bliss
132790,Men 18-24,Increase Sales,15 Days,Pinterest,"0,13","4094,14","0,457592995",Miami,Spanish,6048,20678,Fashion,2022-09-06 00:00:00,Vogue Visions
395007,Women 35-44,Product Launch,15 Days,Instagram,"0,06","4066,75","0,77",Los Angeles,English,10222,31797,Fashion,2022-01-08 00:00:00,Mode Maven
213192,Men 18-24,Market Expansion,15 Days,Instagram,"0,14","1506,96","5,98",New York,English,3820,12835,Fashion,2022-09-17 00:00:00,Style Sphere
116833,Women 25-34,Market Expansion,45 Days,Facebook,"0,12","11244,84","5,61",Las Vegas,English,29748,89634,Food,2022-01-04 00:00:00,Gastronomy Guild
204127,Women 18-24,Brand Awareness,45 Days,Twitter,"0,08","7809,3","0,82",Austin,Spanish,20393,61924,Fashion,2022-12-06 00:00:00,Glam Garments
347568,Women 25-34,Product Launch,30 Days,Facebook,"0,14","6310,92","3,65",New York,English,16340,49919,Fashion,2022-04-16 00:00:00,Silk & Style
211302,Women 35-44,Product Launch,45 Days,Pinterest,"0,05","9612,62","1,378141403",New York,French,14853,49346,Fashion,2022-09-21 00:00:00,Glam Garments
671719,Women 18-24,Brand Awareness,60 Days,Twitter,"0,1","11662,9","7,19",Miami,French,30884,92998,Food,2022-01-15 00:00:00,Culinary Quest
633554,Men 18-24,Brand Awareness,60 Days,Instagram,"0,12","12449,33","4,72",Las Vegas,French,32955,99133,Food,2022-03-06 00:00:00,Gastronomy Guild
682555,Men 25-34,Increase Sales,45 Days,Instagram,"0,06","10281,16",3,New York,Spanish,27114,81831,Fashion,2022-04-27 00:00:00,Attire Artistry
916861,Men 25-34,Brand Awareness,30 Days,Twitter,"0,12","6921,85","2,1",Las Vegas,French,17987,54798,Food,2022-12-30 00:00:00,Bistro Bliss
959211,Men 35-44,Product Launch,45 Days,Facebook,"0,04","8310,73","1,49",New York,French,21769,65999,Fashion,2022-03-31 00:00:00,Vogue Visions
588385,Women 35-44,Product Launch,45 Days,Instagram,"0,02","10828,88","1,79",Miami,Spanish,28607,86254,Fashion,2022-11-01 00:00:00,Style Sphere
894918,Men 25-34,Market Expansion,60 Days,Twitter,"0,11","12464,24","4,5",New York,French,32993,99247,Food,2022-09-30 00:00:00,Nosh Nirvana
474869,Women 35-44,Increase Sales,30 Days,Facebook,"0,05","6716,75","4,47",Las Vegas,English,17422,53125,Food,2022-07-31 00:00:00,Palate Paradise
342907,Men 25-34,Brand Awareness,45 Days,Facebook,"0,04","11140,13","0,63",New York,Spanish,29459,88779,Fashion,2022-10-25 00:00:00,Runway Rebels
479638,Men 25-34,Increase Sales,15 Days,Instagram,"0,06",500,"7,2",Los Angeles,Spanish,1307,5391,Food,2022-07-13 00:00:00,Nosh Nirvana
690579,Women 25-34,Brand Awareness,15 Days,Facebook,"0,05","2159,79","0,02",Las Vegas,English,5282,17166,Food,2022-10-17 00:00:00,Bistro Bliss
828657,Men 35-44,Brand Awareness,30 Days,Twitter,"0,08","6609,41","2,17",Las Vegas,French,17132,52266,Food,2022-07-16 00:00:00,Epicurean Edge
756156,Women 18-24,Market Expansion,60 Days,Facebook,"0,02","13067,22","7,17",New York,Spanish,34547,103848,Fashion,2022-01-15 00:00:00,Style Sphere
930989,Men 25-34,Increase Sales,15 Days,Twitter,"0,12",500,"0,75",Miami,French,741,3715,Fashion,2022-08-16 00:00:00,Vogue Visions
444313,Men 18-24,Increase Sales,60 Days,Facebook,"0,02","13014,94","0,14",Miami,French,34415,103457,Fashion,2022-02-01 00:00:00,Silk & Style
219951,Women 35-44,Market Expansion,15 Days,Instagram,"0,13","3691,88","7,24",Las Vegas,French,9203,28778,Food,2022-05-19 00:00:00,Nosh Nirvana
846252,Women 18-24,Increase Sales,15 Days,Pinterest,"0,15","1967,47","0,988472368",Miami,French,2835,10212,Fashion,2022-02-14 00:00:00,Mode Maven
700898,Men 18-24,Product Launch,45 Days,Facebook,"0,1","8873,42","6,86",Los Angeles,Spanish,23282,70481,Food,2022-07-24 00:00:00,Gastronomy Guild
705123,Women 18-24,Product Launch,60 Days,Instagram,"0,01","12657,02","2,14",New York,English,33498,100740,Food,2022-09-15 00:00:00,Epicurean Edge
475300,Women 18-24,Market Expansion,45 Days,Facebook,"0,03","10519,04","1,6",New York,English,27765,83760,Fashion,2022-12-17 00:00:00,Chic Couture
645097,Women 25-34,Brand Awareness,15 Days,Facebook,"0,07","3349,97","0,06",Las Vegas,Spanish,8291,26078,Fashion,2022-10-06 00:00:00,Chic Couture
427920,Men 18-24,Product Launch,30 Days,Pinterest,"0,12","4212,05","1,30128008",Miami,French,6237,21290,Food,2022-07-15 00:00:00,Dine Divine
198484,Women 25-34,Product Launch,30 Days,Pinterest,"0,14","5569,77","1,281617881",Miami,Spanish,8411,28371,Food,2022-12-07 00:00:00,Epicurean Edge
563407,Women 25-34,Brand Awareness,60 Days,Instagram,"0,11",15000,"7,1",Miami,English,39699,119110,Food,2022-02-22 00:00:00,Savor Street
877371,Women 25-34,Increase Sales,30 Days,Pinterest,"0,1","7306,62","0,010724836",Los Angeles,English,11174,37366,Food,2022-01-18 00:00:00,Dine Divine
556122,Women 35-44,Market Expansion,60 Days,Pinterest,"0,05",11870,"0,607740696",Las Vegas,English,18455,61075,Food,2022-01-18 00:00:00,Feast Flavors
564740,Men 18-24,Product Launch,15 Days,Facebook,"0,14","2483,36","3,89",Miami,Spanish,6070,19500,Fashion,2022-06-23 00:00:00,Vogue Visions
121842,Women 35-44,Market Expansion,15 Days,Facebook,"0,09","774,67","5,62",Los Angeles,French,2479,8862,Fashion,2022-11-24 00:00:00,Glam Garments
644277,Women 18-24,Brand Awareness,60 Days,Twitter,"0,07","13776,44","6,59",Los Angeles,Spanish,36194,108728,Fashion,2022-06-05 00:00:00,Chic Couture
427590,Men 35-44,Market Expansion,60 Days,Instagram,"0,09","12309,66","5,25",Miami,English,32589,98051,Food,2022-04-02 00:00:00,Palate Paradise
374275,Men 35-44,Product Launch,30 Days,Instagram,"0,12","5418,33","3,39",Austin,French,13908,42715,Fashion,2022-04-29 00:00:00,Style Sphere
737730,Men 35-44,Market Expansion,30 Days,Facebook,"0,04","5016,64","3,26",New York,Spanish,12816,39480,Fashion,2022-02-26 00:00:00,Glam Garments
519418,Women 25-34,Increase Sales,45 Days,Instagram,"0,13","10090,45","6,47",Los Angeles,Spanish,26599,80306,Fashion,2022-07-31 00:00:00,Attire Artistry
604373,Women 18-24,Market Expansion,60 Days,Pinterest,"0,06","13307,11","0,187684627",New York,English,20629,68155,Fashion,2022-07-09 00:00:00,Trend Tailors
612909,Men 25-34,Market Expansion,60 Days,Twitter,"0,11","12639,83","4,1",Miami,English,33454,100612,Fashion,2022-04-13 00:00:00,Runway Rebels
175917,Women 35-44,Increase Sales,15 Days,Pinterest,"0,05","2767,37","0,997409731",Miami,Spanish,3980,13941,Fashion,2022-09-27 00:00:00,Silk & Style
324022,Men 35-44,Product Launch,45 Days,Facebook,"0,12","9172,04","3,66",Los Angeles,Spanish,24095,72890,Food,2022-08-27 00:00:00,Bistro Bliss
510856,Men 25-34,Market Expansion,60 Days,Instagram,"0,03","14943,2","0,82",Miami,Spanish,38327,115045,Fashion,2022-07-06 00:00:00,Style Sphere
189785,Men 25-34,Brand Awareness,15 Days,Instagram,"0,04","2393,87","4,15",Miami,Spanish,5853,18856,Fashion,2022-08-20 00:00:00,Trend Tailors
616607,Men 25-34,Market Expansion,15 Days,Twitter,"0,14","2610,62","5,97",Las Vegas,French,6386,20437,Fashion,2022-02-22 00:00:00,Silk & Style
583737,Women 25-34,Increase Sales,60 Days,Twitter,"0,1",15000,"7,18",Las Vegas,English,38979,116977,Food,2022-08-02 00:00:00,Dine Divine
899551,Men 25-34,Increase Sales,30 Days,Instagram,"0,15","4409,54","3,89",Los Angeles,English,11164,34588,Fashion,2022-11-25 00:00:00,Silk & Style
478735,Men 35-44,Increase Sales,60 Days,Pinterest,"0,01","11831,65","0,080436269",Los Angeles,English,18400,60896,Food,2022-02-09 00:00:00,Savor Street
118016,Men 18-24,Product Launch,60 Days,Twitter,"0,05",15000,"6,63",Austin,French,39616,118862,Fashion,2022-03-08 00:00:00,Trend Tailors
788067,Men 18-24,Product Launch,30 Days,Twitter,"0,04","7459,81","1,68",New York,English,19430,59071,Fashion,2022-02-15 00:00:00,Mode Maven
237246,Men 35-44,Brand Awareness,60 Days,Twitter,"0,07","13634,81","2,11",Austin,French,35893,107836,Food,2022-04-24 00:00:00,Culinary Quest
331595,Women 25-34,Product Launch,45 Days,Pinterest,"0,08","8544,88","0,804362687",New York,English,13161,43837,Food,2022-07-05 00:00:00,Culinary Quest
402445,Men 25-34,Brand Awareness,45 Days,Pinterest,"0,1","8000,36","0,770400706",Los Angeles,English,12283,40977,Food,2022-02-25 00:00:00,Culinary Quest
628556,Men 25-34,Brand Awareness,60 Days,Pinterest,"0,13","14334,45","1,211906448",Los Angeles,English,21927,72380,Food,2022-02-25 00:00:00,Dine Divine
676383,Men 35-44,Increase Sales,45 Days,Facebook,"0,12","7883,95","6,48",Miami,English,20592,62513,Food,2022-08-26 00:00:00,Palate Paradise
524568,Men 25-34,Increase Sales,45 Days,Pinterest,"0,13","8571,08","1,181519413",Miami,French,13204,43976,Fashion,2022-10-30 00:00:00,Style Sphere
636397,Women 35-44,Increase Sales,15 Days,Instagram,"0,07",500,"4,4",Miami,English,1797,6842,Food,2022-04-13 00:00:00,Nosh Nirvana
338480,Women 35-44,Brand Awareness,45 Days,Facebook,"0,02","10329,46","4,68",Miami,English,27245,82221,Food,2022-06-06 00:00:00,Nosh Nirvana
304828,Men 18-24,Brand Awareness,45 Days,Pinterest,"0,1","8759,22","0,316382657",Los Angeles,Spanish,13497,44931,Fashion,2022-03-23 00:00:00,Silk & Style
545674,Men 18-24,Brand Awareness,60 Days,Pinterest,"0,09","13335,98","1,227993701",Austin,Spanish,20671,68289,Fashion,2022-03-11 00:00:00,Mode Maven
302211,Women 18-24,Brand Awareness,45 Days,Instagram,"0,11","9673,76","0,69",Las Vegas,French,25465,76949,Food,2022-12-29 00:00:00,Palate Paradise
107997,Women 25-34,Market Expansion,60 Days,Facebook,"0,12","12265,44","1,72",New York,English,32473,97707,Fashion,2022-01-19 00:00:00,Vogue Visions
669896,Men 18-24,Brand Awareness,60 Days,Instagram,"0,13","14504,27","1,52",Miami,English,37640,113012,Fashion,2022-11-07 00:00:00,Runway Rebels
369745,Men 25-34,Market Expansion,60 Days,Facebook,"0,04","13897,51","7,59",Miami,English,36449,109484,Fashion,2022-01-26 00:00:00,Silk & Style
714775,Men 35-44,Brand Awareness,30 Days,Facebook,"0,09","6343,1","4,03",Miami,Spanish,16425,50171,Fashion,2022-08-31 00:00:00,Silk & Style
951720,Women 35-44,Market Expansion,60 Days,Pinterest,"0,14","12244,84","0,629190368",Los Angeles,English,19040,62979,Food,2022-03-06 00:00:00,Gastronomy Guild
740849,Women 18-24,Product Launch,45 Days,Twitter,"0,05","10424,46","0,36",Las Vegas,Spanish,27506,82994,Fashion,2022-03-08 00:00:00,Runway Rebels
463973,Women 35-44,Increase Sales,45 Days,Pinterest,"0,05","9503,7","1,415678328",Las Vegas,English,14677,48772,Food,2022-11-23 00:00:00,Palate Paradise
934821,Women 35-44,Product Launch,60 Days,Facebook,"0,07","13530,29","4,24",New York,English,35654,107128,Food,2022-11-22 00:00:00,Gourmet Grove
211138,Men 35-44,Market Expansion,15 Days,Instagram,"0,03","1114,46","7,29",Austin,Spanish,3071,10617,Food,2022-11-09 00:00:00,Feast Flavors
353973,Women 18-24,Brand Awareness,15 Days,Instagram,"0,03",500,"0,59",Las Vegas,Spanish,1222,5139,Fashion,2022-12-07 00:00:00,Silk & Style
360575,Men 35-44,Market Expansion,15 Days,Instagram,"0,02","1169,76","6,51",New York,Spanish,3170,10910,Fashion,2022-01-26 00:00:00,Attire Artistry
791378,Women 25-34,Market Expansion,45 Days,Pinterest,"0,1","8186,08","0,91518599",Los Angeles,French,12582,41952,Fashion,2022-06-27 00:00:00,Style Sphere
633889,Men 35-44,Brand Awareness,30 Days,Instagram,"0,03","5864,08","7,57",New York,French,15127,46328,Food,2022-11-08 00:00:00,Culinary Quest
827348,Men 18-24,Product Launch,30 Days,Facebook,"0,1","7404,31","5,02",Miami,Spanish,19279,58624,Food,2022-09-16 00:00:00,Gastronomy Guild
959317,Women 18-24,Product Launch,30 Days,Instagram,"0,14","7273,09","4,88",Austin,English,18932,57597,Food,2022-04-10 00:00:00,Culinary Quest
731196,Men 18-24,Brand Awareness,45 Days,Pinterest,"0,12","10577,65","1,188669303",Las Vegas,French,16400,54383,Food,2022-07-07 00:00:00,Dine Divine
264541,Men 35-44,Product Launch,15 Days,Facebook,"0,1","1632,97","3,77",Austin,French,4077,13596,Fashion,2022-04-09 00:00:00,Silk & Style
614660,Men 35-44,Increase Sales,60 Days,Facebook,"0,09","13302,34","6,06",Las Vegas,French,35115,105531,Fashion,2022-01-27 00:00:00,Fiber Fashion
277946,Men 25-34,Market Expansion,30 Days,Pinterest,"0,07","4291,87","0,248458697",Los Angeles,English,6368,21719,Food,2022-01-26 00:00:00,Palate Paradise
164110,Men 35-44,Increase Sales,30 Days,Twitter,"0,11","4679,16","4,27",Miami,English,11900,36767,Fashion,2022-09-12 00:00:00,Trend Tailors
322824,Women 18-24,Increase Sales,45 Days,Twitter,"0,04","7976,13","5,1",Los Angeles,English,20845,63264,Food,2022-04-30 00:00:00,Gourmet Grove
579274,Women 35-44,Market Expansion,45 Days,Facebook,"0,04","9694,52","0,3",Los Angeles,English,25521,77115,Fashion,2022-05-11 00:00:00,Mode Maven
821282,Men 18-24,Brand Awareness,45 Days,Pinterest,"0,03","10466,36","0,958085333",New York,English,16223,53808,Food,2022-04-02 00:00:00,Savor Street
459943,Women 25-34,Increase Sales,60 Days,Facebook,"0,15","14038,24","4,31",New York,Spanish,36749,110372,Fashion,2022-06-13 00:00:00,Silk & Style
753194,Women 25-34,Increase Sales,30 Days,Facebook,"0,1","7198,46","3,5",Austin,Spanish,18737,57019,Fashion,2022-11-15 00:00:00,Fiber Fashion
764365,Men 25-34,Brand Awareness,15 Days,Twitter,"0,09","3908,67","4,79",Austin,English,9789,30515,Fashion,2022-05-19 00:00:00,Chic Couture
862665,Men 25-34,Market Expansion,60 Days,Pinterest,"0,11","12098,38","0,514792119",Austin,Spanish,18809,62228,Food,2022-07-18 00:00:00,Culinary Quest
841335,Men 25-34,Increase Sales,30 Days,Twitter,"0,02","4744,97","7,94",Austin,English,12075,37288,Food,2022-11-05 00:00:00,Nosh Nirvana
382051,Women 35-44,Product Launch,45 Days,Instagram,"0,02","8727,66","4,44",Las Vegas,Spanish,22901,69354,Food,2022-12-01 00:00:00,Nosh Nirvana
193550,Men 18-24,Product Launch,60 Days,Facebook,"0,11","13226,98","6,74",New York,Spanish,34935,105000,Fashion,2022-01-08 00:00:00,Vogue Visions
616684,Men 18-24,Market Expansion,60 Days,Pinterest,"0,12","14932,03","0,296720458",Las Vegas,Spanish,22502,74252,Food,2022-05-22 00:00:00,Dine Divine
640963,Men 18-24,Market Expansion,45 Days,Instagram,"0,07","7885,27","0,21",Miami,Spanish,20595,62524,Food,2022-10-17 00:00:00,Nosh Nirvana
715337,Women 18-24,Product Launch,30 Days,Twitter,"0,15","5562,08","0,63",Las Vegas,English,14299,43874,Food,2022-04-03 00:00:00,Culinary Quest
817988,Women 18-24,Market Expansion,45 Days,Pinterest,"0,1","10358,88","0,770400706",Austin,English,16050,53244,Fashion,2022-12-20 00:00:00,Attire Artistry
184872,Men 35-44,Brand Awareness,15 Days,Instagram,"0,01","4114,62","3,33",Los Angeles,English,10355,32193,Fashion,2022-02-16 00:00:00,Fiber Fashion
279122,Women 25-34,Increase Sales,60 Days,Twitter,"0,15","12492,62","5,79",Los Angeles,Spanish,33063,99454,Fashion,2022-12-10 00:00:00,Runway Rebels
496237,Men 25-34,Market Expansion,30 Days,Twitter,"0,01","6896,94","0,03",Los Angeles,Spanish,17915,54583,Fashion,2022-05-18 00:00:00,Silk & Style
579479,Men 35-44,Brand Awareness,45 Days,Pinterest,"0,08","11224,28","0,066136488",Miami,Spanish,17440,57770,Food,2022-01-24 00:00:00,Gourmet Grove
832835,Women 25-34,Market Expansion,15 Days,Instagram,"0,08","723,49","0,35",Miami,French,2401,8632,Food,2022-10-28 00:00:00,Palate Paradise
435288,Women 18-24,Market Expansion,60 Days,Twitter,"0,11","11442,79","7,19",Miami,English,30285,91224,Fashion,2022-11-02 00:00:00,Mode Maven
241969,Men 25-34,Product Launch,30 Days,Twitter,"0,13","5436,27","1,1",Las Vegas,English,13956,42859,Food,2022-01-04 00:00:00,Bistro Bliss
397742,Men 18-24,Product Launch,45 Days,Twitter,"0,05","9611,78","7,92",New York,English,25288,76425,Fashion,2022-06-22 00:00:00,Runway Rebels
418094,Women 35-44,Increase Sales,60 Days,Facebook,"0,03","13760,47","6,36",Las Vegas,Spanish,36163,108635,Food,2022-11-28 00:00:00,Palate Paradise
677893,Men 35-44,Brand Awareness,60 Days,Twitter,"0,09","13447,51","1,05",Miami,English,35458,106547,Fashion,2022-08-09 00:00:00,Vogue Visions
726306,Men 35-44,Brand Awareness,60 Days,Twitter,"0,05","12793,6","5,54",New York,English,33856,101803,Fashion,2022-10-17 00:00:00,Style Sphere
150886,Women 18-24,Increase Sales,30 Days,Pinterest,"0,05","6373,45","0,105460886",Las Vegas,English,9695,32550,Fashion,2022-08-15 00:00:00,Trend Tailors
570956,Women 35-44,Brand Awareness,60 Days,Twitter,"0,14","12930,94","0,85",Miami,English,34202,102828,Food,2022-10-01 00:00:00,Nosh Nirvana
113869,Men 18-24,Product Launch,60 Days,Twitter,"0,07","13171,95","5,37",Austin,English,34804,104609,Food,2022-07-27 00:00:00,Gastronomy Guild
973201,Men 35-44,Product Launch,30 Days,Facebook,"0,03","4723,87","3,8",Austin,Spanish,12022,37131,Food,2022-08-14 00:00:00,Feast Flavors
721183,Men 18-24,Market Expansion,45 Days,Twitter,"0,03","7951,3","7,79",Las Vegas,English,20781,63074,Fashion,2022-04-30 00:00:00,Fiber Fashion
849579,Men 18-24,Brand Awareness,45 Days,Twitter,"0,06","9561,21","2,01",Miami,English,25153,76025,Food,2022-12-19 00:00:00,Palate Paradise
821519,Women 18-24,Brand Awareness,60 Days,Twitter,"0,08","13082,89","3,82",Austin,Spanish,34584,103959,Fashion,2022-08-27 00:00:00,Fiber Fashion
800003,Women 35-44,Increase Sales,15 Days,Facebook,"0,13","2242,7","6,17",Miami,Spanish,5487,17772,Food,2022-11-21 00:00:00,Bistro Bliss
296815,Men 18-24,Brand Awareness,45 Days,Twitter,"0,05","10390,44","7,89",Austin,French,27411,82713,Food,2022-03-13 00:00:00,Culinary Quest
848181,Men 18-24,Brand Awareness,30 Days,Instagram,"0,12","4914,47","1,15",New York,French,12539,38662,Food,2022-01-02 00:00:00,Culinary Quest
755813,Men 25-34,Product Launch,45 Days,Pinterest,"0,12","9694,17","1,167219632",New York,Spanish,14988,49786,Food,2022-01-06 00:00:00,Epicurean Edge
187160,Women 25-34,Brand Awareness,45 Days,Pinterest,"0,12","10106,18","1,238718537",Las Vegas,Spanish,15647,51931,Food,2022-07-10 00:00:00,Gastronomy Guild
988393,Men 35-44,Brand Awareness,15 Days,Instagram,"0,01","1827,51","7,95",Miami,Spanish,4498,14845,Food,2022-09-12 00:00:00,Culinary Quest
188962,Men 25-34,Increase Sales,45 Days,Instagram,"0,05","8406,45","3,56",Austin,French,22030,66773,Food,2022-02-10 00:00:00,Nosh Nirvana
604147,Women 18-24,Brand Awareness,45 Days,Twitter,"0,09","8189,01","6,34",Las Vegas,Spanish,21432,65001,Fashion,2022-06-19 00:00:00,Runway Rebels
921586,Men 18-24,Market Expansion,45 Days,Pinterest,"0,04","8703,32","1,388866239",Las Vegas,French,13411,44650,Food,2022-01-16 00:00:00,Savor Street
234878,Men 35-44,Product Launch,60 Days,Twitter,"0,1","12971,69","3,65",Austin,Spanish,34303,103128,Fashion,2022-03-21 00:00:00,Fiber Fashion
113440,Women 25-34,Brand Awareness,60 Days,Facebook,"0,11","13107,13","0,64",Austin,English,34642,104130,Food,2022-04-19 00:00:00,Epicurean Edge
391064,Men 18-24,Product Launch,60 Days,Instagram,"0,07","13305,31","0,5",New York,Spanish,35121,105551,Fashion,2022-07-21 00:00:00,Chic Couture
587035,Men 35-44,Market Expansion,15 Days,Twitter,"0,02","3676,75","1,54",New York,French,9162,28659,Food,2022-01-05 00:00:00,Savor Street
392694,Men 35-44,Brand Awareness,30 Days,Instagram,"0,11","6466,78","4,41",Miami,English,16756,51153,Fashion,2022-03-10 00:00:00,Mode Maven
892244,Women 35-44,Market Expansion,15 Days,Twitter,"0,1","3127,75","0,34",Miami,Spanish,7712,24363,Fashion,2022-09-10 00:00:00,Chic Couture
525493,Women 18-24,Market Expansion,30 Days,Twitter,"0,08","4887,04",1,Miami,English,12462,38433,Fashion,2022-03-26 00:00:00,Attire Artistry
536513,Women 25-34,Brand Awareness,15 Days,Instagram,"0,1","933,55","5,02",Austin,Spanish,2744,9647,Food,2022-10-30 00:00:00,Dine Divine
358136,Men 35-44,Increase Sales,15 Days,Instagram,"0,04","2249,11","7,39",Miami,French,5505,17825,Food,2022-08-27 00:00:00,Palate Paradise
693985,Women 35-44,Increase Sales,30 Days,Twitter,"0,15","6530,72","6,93",Los Angeles,Spanish,16929,51663,Food,2022-03-13 00:00:00,Palate Paradise
461628,Men 18-24,Market Expansion,15 Days,Pinterest,"0,06","3521,03","1,142195015",Austin,Spanish,5131,17690,Food,2022-07-10 00:00:00,Culinary Quest
428755,Women 35-44,Market Expansion,45 Days,Instagram,"0,01","10075,65","7,67",Las Vegas,French,26560,80191,Food,2022-08-19 00:00:00,Gourmet Grove
101055,Men 35-44,Product Launch,30 Days,Pinterest,"0,14","4927,29","1,272680517",Las Vegas,Spanish,7388,25037,Food,2022-10-31 00:00:00,Savor Street
523807,Men 35-44,Product Launch,45 Days,Pinterest,"0,02","10307,21","1,227993701",Austin,French,15966,52970,Fashion,2022-05-30 00:00:00,Trend Tailors
646319,Men 18-24,Product Launch,15 Days,Twitter,"0,09","2558,9","7,6",Los Angeles,Spanish,6254,20044,Food,2022-09-17 00:00:00,Bistro Bliss
829732,Men 18-24,Product Launch,15 Days,Pinterest,"0,1","1574,27","0,425418488",New York,French,2326,8558,Food,2022-10-05 00:00:00,Feast Flavors
896413,Men 25-34,Product Launch,30 Days,Instagram,"0,01","6823,37","2,36",Las Vegas,French,17718,54002,Fashion,2022-01-22 00:00:00,Runway Rebels
886210,Men 25-34,Brand Awareness,60 Days,Instagram,"0,05","12709,81","6,33",Las Vegas,Spanish,33631,101136,Fashion,2022-08-14 00:00:00,Fiber Fashion
284286,Men 25-34,Market Expansion,30 Days,Facebook,"0,03","6856,54","6,17",Miami,Spanish,17807,54266,Fashion,2022-09-07 00:00:00,Silk & Style
102775,Men 25-34,Product Launch,60 Days,Pinterest,"0,08","11498,18","1,283405353",Austin,English,17874,59181,Fashion,2022-03-23 00:00:00,Chic Couture
613969,Women 18-24,Product Launch,60 Days,Twitter,"0,13","12262,34","7,44",New York,French,32466,97684,Food,2022-02-20 00:00:00,Dine Divine
562871,Men 35-44,Product Launch,45 Days,Instagram,"0,11","8444,53","5,56",Miami,English,22136,67086,Food,2022-09-05 00:00:00,Gourmet Grove
